관측분야 : 지상기상관측
조회기간 : 임의기간(시별): 2014-01-01 00시 ~ 2014-12-31 23시
관측지점 : 서울(108)
출력기후요소 : 기온,강수량,풍속,해면기압,풍향

지점번호,지점,일시,기온 (℃),시간강수량 (mm),풍향 (deg),풍속 (m/s),해면기압 (hPa),원시자료
108,서울,2014-03-17 06,7.1,,50.0,2.1,1020.9,
108,서울,2014-03-17 07,7.1,,50.0,1.3,1021.2,
108,서울,2014-03-17 08,7.8,,20.0,1.0,1021.5,
108,서울,2014-03-17 09,10.0,,200.0,2.5,1021.5,
108,서울,2014-03-17 10,11.2,,110.0,1.1,1021.2,
108,서울,2014-03-17 11,13.9,,70.0,2.2,1020.2,
108,서울,2014-03-17 12,16.5,,70.0,3.0,1019.3,
108,서울,2014-03-17 13,17.8,,230.0,3.2,1017.9,
108,서울,2014-03-17 14,18.6,,200.0,3.8,1016.3,
108,서울,2014-03-17 15,18.8,,230.0,5.8,1014.6,
108,서울,2014-03-17 16,18.3,,230.0,7.5,1013.6,
108,서울,2014-03-17 17,17.0,,230.0,5.5,1013.3,
108,서울,2014-03-17 18,14.4,0.0,230.0,5.3,1013.2,
108,서울,2014-03-17 19,12.9,,230.0,4.6,1013.5,
108,서울,2014-03-17 20,12.5,,230.0,2.4,1013.4,
108,서울,2014-03-17 21,13.2,0.5,230.0,3.0,1013.1,
108,서울,2014-03-17 22,13.7,,230.0,6.4,1012.8,
108,서울,2014-03-17 23,13.6,,230.0,8.0,1012.6,
108,서울,2014-03-18 00,13.0,,230.0,6.4,1012.4,
108,서울,2014-03-18 01,12.4,,230.0,7.9,1012.4,
108,서울,2014-03-18 02,11.2,,230.0,8.3,1012.0,
108,서울,2014-03-18 03,9.8,0.3,270.0,4.4,1012.6,
108,서울,2014-03-18 04,8.6,,270.0,4.9,1012.0,
108,서울,2014-03-18 05,8.0,,270.0,3.8,1012.7,
108,서울,2014-03-18 06,7.8,0.1,250.0,3.0,1013.2,
108,서울,2014-03-18 07,7.8,,270.0,2.5,1013.9,
108,서울,2014-03-18 08,7.9,,250.0,3.5,1014.3,
108,서울,2014-03-18 09,8.0,,270.0,4.1,1015.1,
108,서울,2014-03-18 10,8.6,,320.0,1.9,1015.7,
108,서울,2014-03-18 11,9.7,,320.0,2.7,1016.0,
108,서울,2014-03-18 12,11.7,,270.0,2.9,1015.8,
108,서울,2014-03-18 13,13.3,,270.0,2.1,1015.6,
108,서울,2014-03-18 14,14.5,,230.0,2.9,1015.0,
108,서울,2014-03-18 15,15.0,,250.0,3.8,1014.7,
108,서울,2014-03-18 16,15.6,,250.0,3.1,1014.3,
108,서울,2014-03-18 17,15.4,,250.0,3.3,1014.4,
108,서울,2014-03-18 18,13.7,,270.0,4.1,1015.2,
108,서울,2014-03-18 19,11.8,,270.0,3.2,1015.9,
108,서울,2014-03-18 20,10.6,,270.0,2.7,1016.5,
108,서울,2014-03-18 21,9.8,,270.0,3.4,1017.5,
108,서울,2014-03-18 22,9.2,,270.0,2.3,1017.9,
108,서울,2014-03-18 23,8.8,,270.0,1.1,1017.4,
108,서울,2014-03-19 00,8.4,,20.0,1.1,1017.5,
108,서울,2014-03-19 01,8.2,,50.0,2.4,1017.6,
108,서울,2014-03-19 02,8.9,,90.0,2.8,1017.3,
108,서울,2014-03-19 03,8.9,,90.0,3.7,1017.1,
108,서울,2014-03-19 04,8.7,,90.0,3.3,1017.2,
108,서울,2014-03-19 05,8.2,,70.0,3.4,1017.6,
108,서울,2014-03-19 06,7.7,,70.0,3.7,1017.8,
108,서울,2014-03-19 07,7.5,,70.0,4.3,1018.4,
108,서울,2014-03-19 08,8.0,,70.0,3.8,1018.9,
108,서울,2014-03-19 09,9.0,,70.0,3.3,1018.8,
108,서울,2014-03-19 10,9.7,,90.0,2.2,1018.4,
108,서울,2014-03-19 11,11.0,,90.0,2.7,1018.1,
108,서울,2014-03-19 12,11.8,,140.0,2.4,1017.6,
108,서울,2014-03-19 13,11.4,,110.0,1.2,1016.7,
108,서울,2014-03-19 14,11.6,,200.0,1.8,1015.9,
108,서울,2014-03-19 15,11.9,,230.0,3.8,1015.5,
108,서울,2014-03-19 16,11.7,,200.0,4.4,1014.9,
108,서울,2014-03-19 17,11.5,,230.0,3.7,1015.3,
108,서울,2014-03-19 18,11.1,,200.0,3.0,1015.3,
108,서울,2014-03-19 19,10.6,,250.0,3.3,1015.3,
108,서울,2014-03-19 20,9.9,,290.0,3.5,1015.5,
108,서울,2014-03-19 21,8.5,,290.0,2.6,1016.0,
108,서울,2014-03-19 22,8.0,,270.0,1.4,1015.8,
108,서울,2014-03-19 23,7.6,,250.0,0.8,1015.5,
108,서울,2014-03-20 00,7.5,,290.0,2.1,1015.0,
108,서울,2014-03-20 01,7.1,,290.0,1.8,1014.8,
108,서울,2014-03-20 02,6.9,,270.0,1.5,1014.5,
108,서울,2014-03-20 03,6.7,,270.0,1.2,1013.9,
108,서울,2014-03-20 04,6.9,,270.0,2.5,1014.0,
108,서울,2014-03-20 05,6.3,,290.0,4.3,1013.6,
108,서울,2014-03-20 06,5.8,0.0,290.0,4.3,1013.7,
108,서울,2014-03-20 07,5.7,,290.0,3.3,1014.1,
108,서울,2014-03-20 08,5.8,,320.0,1.9,1013.9,
108,서울,2014-03-20 09,6.8,,320.0,3.2,1013.7,
108,서울,2014-03-20 10,8.1,,340.0,3.1,1013.2,
108,서울,2014-03-20 11,9.0,,290.0,4.9,1012.7,
108,서울,2014-03-20 12,10.2,,290.0,4.3,1011.9,
108,서울,2014-03-20 13,9.9,,320.0,4.8,1011.1,
108,서울,2014-03-20 14,8.4,,70.0,2.5,1010.7,
108,서울,2014-03-20 15,8.3,0.0,290.0,5.9,1011.0,
108,서울,2014-03-20 16,8.3,,50.0,3.3,1011.2,
108,서울,2014-03-20 17,6.7,,50.0,6.5,1012.3,
108,서울,2014-03-20 18,5.8,0.0,50.0,4.4,1013.8,
108,서울,2014-03-20 19,4.1,,360.0,4.7,1014.9,
108,서울,2014-03-20 20,4.0,,250.0,1.2,1016.5,
108,서울,2014-03-20 21,3.6,0.4,290.0,1.9,1017.3,
108,서울,2014-03-20 22,3.1,,290.0,2.8,1018.0,
108,서울,2014-03-20 23,2.8,,340.0,0.7,1018.5,
108,서울,2014-03-21 00,3.0,,290.0,4.1,1018.7,
108,서울,2014-03-21 01,2.9,,320.0,3.0,1018.6,
108,서울,2014-03-21 02,2.1,,290.0,1.1,1018.5,
108,서울,2014-03-21 03,1.7,,290.0,2.1,1018.5,
108,서울,2014-03-21 04,1.6,,320.0,1.4,1018.7,
108,서울,2014-03-21 05,1.4,,270.0,2.0,1019.0,
108,서울,2014-03-21 06,1.4,,320.0,2.7,1019.5,
108,서울,2014-03-21 07,1.2,,320.0,3.6,1020.0,
108,서울,2014-03-21 08,1.7,,290.0,2.8,1021.1,
108,서울,2014-03-21 09,3.1,,290.0,1.5,1021.4,
108,서울,2014-03-21 10,4.6,,360.0,2.8,1021.5,
108,서울,2014-03-21 11,6.3,,270.0,4.7,1021.1,
108,서울,2014-03-21 12,7.9,,360.0,3.2,1020.7,
108,서울,2014-03-21 13,8.5,,290.0,2.5,1020.3,
108,서울,2014-03-21 14,9.6,,340.0,4.6,1019.2,
108,서울,2014-03-21 15,10.9,,290.0,3.9,1018.9,
108,서울,2014-03-21 16,11.7,,270.0,4.6,1018.8,
108,서울,2014-03-21 17,11.6,,270.0,3.5,1018.6,
108,서울,2014-03-21 18,10.9,,270.0,4.7,1019.0,
108,서울,2014-03-21 19,9.0,,250.0,3.8,1019.7,
108,서울,2014-03-21 20,7.3,,250.0,4.6,1020.6,
108,서울,2014-03-21 21,6.2,,270.0,3.5,1021.2,
108,서울,2014-03-21 22,5.5,,250.0,3.0,1021.4,
108,서울,2014-03-21 23,5.2,,250.0,5.1,1021.7,
108,서울,2014-03-22 00,4.8,,270.0,3.1,1021.7,
108,서울,2014-03-22 01,4.2,,290.0,2.3,1021.8,
108,서울,2014-03-22 02,3.7,,270.0,1.7,1021.8,
108,서울,2014-03-22 03,3.4,,250.0,1.7,1021.8,
108,서울,2014-03-22 04,2.9,,250.0,1.0,1021.9,
108,서울,2014-03-22 05,2.6,,0.0,0.1,1022.3,
108,서울,2014-03-22 06,2.3,,0.0,0.1,1023.1,
108,서울,2014-03-22 07,3.3,,20.0,0.7,1023.6,
108,서울,2014-03-22 08,3.8,,20.0,1.5,1023.9,
108,서울,2014-03-22 09,5.4,,90.0,0.9,1024.2,
108,서울,2014-03-22 10,7.7,,200.0,2.2,1024.1,
108,서울,2014-03-22 11,9.9,,180.0,2.3,1023.9,
108,서울,2014-03-22 12,11.4,,250.0,3.7,1023.3,
108,서울,2014-03-22 13,13.6,,200.0,3.1,1022.6,
108,서울,2014-03-22 14,14.2,,230.0,5.1,1022.0,
108,서울,2014-03-22 15,15.1,,250.0,5.2,1021.7,
108,서울,2014-03-22 16,15.3,,270.0,3.8,1021.7,
108,서울,2014-03-22 17,14.9,,270.0,4.8,1021.7,
108,서울,2014-03-22 18,13.9,,230.0,4.2,1022.0,
108,서울,2014-03-22 19,12.2,,250.0,3.7,1022.7,
108,서울,2014-03-22 20,10.4,,270.0,3.5,1024.0,
108,서울,2014-03-22 21,9.1,,270.0,2.7,1024.7,
108,서울,2014-03-22 22,8.5,,270.0,2.3,1025.1,
108,서울,2014-03-22 23,8.1,,250.0,1.8,1025.5,
108,서울,2014-03-23 00,7.8,,250.0,2.2,1025.9,
108,서울,2014-03-23 01,7.9,,250.0,3.0,1026.5,
108,서울,2014-03-23 02,7.4,,250.0,3.1,1026.7,
108,서울,2014-03-23 03,6.5,,270.0,1.4,1026.7,
108,서울,2014-03-23 04,5.9,,270.0,1.1,1026.7,
108,서울,2014-03-23 05,5.5,,0.0,0.3,1027.1,
108,서울,2014-03-23 06,5.1,,50.0,2.2,1027.5,
108,서울,2014-03-23 07,4.6,,50.0,2.2,1028.0,
108,서울,2014-03-23 08,5.7,,20.0,2.0,1028.6,
108,서울,2014-03-23 09,8.1,,20.0,1.3,1028.8,
108,서울,2014-03-23 10,10.5,,230.0,2.7,1028.9,
108,서울,2014-03-23 11,12.5,,230.0,4.1,1028.3,
108,서울,2014-03-23 12,13.8,,270.0,4.3,1028.0,
108,서울,2014-03-23 13,15.0,,200.0,4.5,1027.2,
108,서울,2014-03-23 14,15.3,,230.0,5.2,1026.7,
108,서울,2014-03-23 15,15.1,,230.0,6.6,1026.3,
108,서울,2014-03-23 16,14.4,,290.0,5.9,1026.4,
108,서울,2014-03-23 17,13.3,,270.0,5.0,1026.2,
108,서울,2014-03-23 18,11.9,,250.0,4.7,1026.6,
108,서울,2014-03-23 19,10.6,,270.0,2.8,1026.9,
108,서울,2014-03-23 20,9.8,,250.0,3.0,1027.3,
108,서울,2014-03-23 21,9.0,,250.0,3.0,1027.9,
108,서울,2014-03-23 22,8.4,,250.0,2.1,1027.9,
108,서울,2014-03-23 23,7.8,,250.0,1.5,1027.6,
108,서울,2014-03-24 00,7.2,,0.0,0.0,1027.3,
108,서울,2014-03-24 01,7.0,,230.0,2.7,1027.0,
108,서울,2014-03-24 02,7.1,,230.0,2.2,1026.7,
108,서울,2014-03-24 03,6.1,,0.0,0.0,1026.3,
108,서울,2014-03-24 04,5.4,,20.0,0.5,1025.8,
108,서울,2014-03-24 05,5.0,,50.0,1.6,1025.5,
108,서울,2014-03-24 06,4.8,,50.0,1.8,1025.6,
108,서울,2014-03-24 07,4.7,,20.0,1.9,1025.6,
108,서울,2014-03-24 08,5.9,,50.0,1.9,1025.7,
108,서울,2014-03-24 09,8.6,,230.0,2.7,1025.5,
108,서울,2014-03-24 10,10.6,,230.0,5.5,1025.3,
108,서울,2014-03-24 11,12.8,,200.0,4.2,1024.5,
108,서울,2014-03-24 12,13.6,,250.0,7.3,1023.4,
108,서울,2014-03-24 13,14.4,,200.0,7.1,1022.8,
108,서울,2014-03-24 14,15.0,,250.0,4.7,1021.6,
108,서울,2014-03-24 15,14.3,,270.0,4.7,1020.5,
108,서울,2014-03-24 16,14.7,,200.0,6.2,1019.7,
108,서울,2014-03-24 17,14.2,,230.0,5.6,1018.9,
108,서울,2014-03-24 18,13.6,,250.0,4.9,1019.1,
108,서울,2014-03-24 19,13.0,,250.0,4.4,1019.2,
108,서울,2014-03-24 20,12.7,,250.0,4.0,1019.2,
108,서울,2014-03-24 21,12.8,,230.0,2.8,1019.1,
108,서울,2014-03-24 22,13.0,,230.0,4.0,1018.9,
108,서울,2014-03-24 23,13.0,,230.0,3.7,1018.8,
108,서울,2014-03-25 00,13.0,0.0,230.0,4.3,1018.4,
108,서울,2014-03-25 01,12.9,,230.0,4.3,1018.4,
108,서울,2014-03-25 02,12.8,,230.0,3.5,1018.0,
108,서울,2014-03-25 03,12.5,0.0,230.0,4.3,1017.4,
108,서울,2014-03-25 04,12.3,,230.0,4.0,1017.3,
108,서울,2014-03-25 05,12.1,,230.0,3.6,1017.3,
108,서울,2014-03-25 06,12.0,,230.0,1.3,1017.2,
108,서울,2014-03-25 07,11.9,,200.0,2.8,1017.1,
108,서울,2014-03-25 08,12.3,,200.0,3.1,1017.4,
108,서울,2014-03-25 09,12.7,,200.0,1.7,1017.5,
108,서울,2014-03-25 10,13.6,,200.0,1.4,1017.2,
108,서울,2014-03-25 11,14.6,,160.0,1.8,1016.8,
108,서울,2014-03-25 12,16.3,,230.0,3.5,1015.9,
108,서울,2014-03-25 13,17.3,,230.0,4.3,1015.2,
108,서울,2014-03-25 14,17.6,,270.0,2.1,1014.2,
108,서울,2014-03-25 15,18.2,,250.0,2.7,1013.7,
108,서울,2014-03-25 16,17.9,,250.0,2.5,1012.7,
108,서울,2014-03-25 17,17.4,,290.0,2.7,1012.4,
108,서울,2014-03-25 18,16.5,,270.0,3.0,1012.1,
108,서울,2014-03-25 19,15.6,,320.0,1.8,1011.9,
108,서울,2014-03-25 20,14.9,,270.0,3.2,1012.5,
108,서울,2014-03-25 21,14.5,,270.0,2.8,1012.8,
108,서울,2014-03-25 22,14.3,,270.0,2.2,1012.9,
108,서울,2014-03-25 23,14.2,,290.0,0.7,1012.4,
108,서울,2014-03-26 00,14.0,0.0,290.0,0.5,1012.0,
108,서울,2014-03-26 01,13.7,,50.0,2.0,1011.4,
108,서울,2014-03-26 02,13.5,,50.0,2.2,1010.7,
108,서울,2014-03-26 03,13.2,0.0,50.0,1.2,1010.2,
108,서울,2014-03-26 04,13.4,,320.0,1.7,1009.7,
108,서울,2014-03-26 05,13.1,,320.0,1.2,1009.5,
108,서울,2014-03-26 06,12.9,,180.0,0.6,1009.7,
108,서울,2014-03-26 07,12.7,,0.0,0.3,1009.8,
108,서울,2014-03-26 08,13.1,,270.0,2.5,1010.6,
108,서울,2014-03-26 09,13.6,,0.0,0.4,1010.9,
108,서울,2014-03-26 10,14.5,,200.0,2.3,1010.8,
108,서울,2014-03-26 11,16.1,,270.0,2.6,1010.2,
108,서울,2014-03-26 12,17.6,,290.0,4.0,1009.6,
108,서울,2014-03-26 13,19.8,,270.0,3.6,1009.1,
108,서울,2014-03-26 14,21.6,,250.0,3.4,1008.3,
108,서울,2014-03-26 15,21.5,,270.0,4.6,1008.1,
108,서울,2014-03-26 16,20.4,,250.0,5.4,1008.2,
108,서울,2014-03-26 17,19.6,,250.0,5.0,1008.4,
108,서울,2014-03-26 18,18.4,,250.0,4.0,1008.9,
108,서울,2014-03-26 19,16.8,,270.0,3.7,1009.4,
108,서울,2014-03-26 20,15.7,,250.0,2.9,1010.2,
108,서울,2014-03-26 21,14.3,,270.0,4.2,1011.1,
108,서울,2014-03-26 22,13.2,,160.0,1.1,1012.0,
108,서울,2014-03-26 23,12.3,,250.0,2.5,1012.4,
108,서울,2014-03-27 00,11.8,,250.0,2.3,1012.8,
108,서울,2014-03-27 01,11.3,,250.0,2.4,1013.2,
108,서울,2014-03-27 02,10.6,,250.0,1.7,1013.6,
108,서울,2014-03-27 03,10.1,,250.0,4.2,1013.8,
108,서울,2014-03-27 04,9.1,,250.0,3.5,1014.1,
108,서울,2014-03-27 05,8.7,,230.0,3.1,1014.7,
108,서울,2014-03-27 06,8.0,,270.0,2.3,1015.7,
108,서울,2014-03-27 07,7.7,,270.0,2.2,1016.5,
108,서울,2014-03-27 08,8.5,,250.0,1.8,1017.2,
108,서울,2014-03-27 09,10.4,,180.0,1.5,1017.7,
108,서울,2014-03-27 10,13.0,,290.0,0.8,1017.6,
108,서울,2014-03-27 11,15.8,,230.0,2.5,1017.0,
108,서울,2014-03-27 12,17.9,,180.0,2.4,1016.9,
108,서울,2014-03-27 13,19.3,,230.0,4.5,1016.5,
108,서울,2014-03-27 14,19.7,,250.0,4.4,1016.0,
108,서울,2014-03-27 15,20.2,,270.0,3.0,1015.5,
108,서울,2014-03-27 16,19.6,,250.0,4.4,1015.5,
108,서울,2014-03-27 17,17.9,,270.0,3.7,1015.7,
108,서울,2014-03-27 18,16.4,,270.0,3.2,1016.1,
108,서울,2014-03-27 19,14.6,,290.0,3.2,1016.7,
108,서울,2014-03-27 20,13.1,,270.0,3.6,1017.3,
108,서울,2014-03-27 21,12.2,,270.0,2.9,1018.0,
108,서울,2014-03-27 22,12.3,,270.0,2.3,1018.3,
108,서울,2014-03-27 23,12.6,,250.0,2.5,1018.7,
108,서울,2014-03-28 00,12.5,,250.0,2.4,1018.8,
108,서울,2014-03-28 01,12.3,,290.0,0.6,1018.4,
108,서울,2014-03-28 02,12.4,,140.0,1.6,1018.7,
108,서울,2014-03-28 03,12.2,,160.0,1.2,1018.3,
108,서울,2014-03-28 04,12.0,,160.0,1.2,1018.3,
108,서울,2014-03-28 05,11.4,,250.0,2.5,1018.7,
108,서울,2014-03-28 06,11.3,,200.0,1.1,1019.0,
108,서울,2014-03-28 07,11.5,,110.0,2.1,1019.2,
108,서울,2014-03-28 08,12.2,,70.0,2.3,1019.2,
108,서울,2014-03-28 09,13.6,,90.0,2.7,1018.8,
108,서울,2014-03-28 10,14.8,,140.0,1.3,1019.4,
108,서울,2014-03-28 11,16.7,,200.0,2.1,1018.7,
108,서울,2014-03-28 12,18.7,,250.0,1.8,1017.5,
108,서울,2014-03-28 13,20.7,,230.0,2.9,1016.8,
108,서울,2014-03-28 14,21.9,,200.0,1.4,1015.5,
108,서울,2014-03-28 15,23.3,,250.0,4.7,1014.4,
108,서울,2014-03-28 16,23.8,,250.0,2.0,1013.4,
108,서울,2014-03-28 17,23.3,,250.0,3.4,1012.7,
108,서울,2014-03-28 18,22.2,,250.0,4.5,1013.6,
108,서울,2014-03-28 19,19.6,,270.0,6.3,1014.9,
108,서울,2014-03-28 20,17.5,,270.0,2.8,1015.0,
108,서울,2014-03-28 21,16.8,,270.0,4.4,1015.3,
108,서울,2014-03-28 22,16.0,,290.0,3.6,1015.4,
108,서울,2014-03-28 23,15.3,,290.0,1.9,1015.7,
108,서울,2014-03-29 00,15.0,,270.0,1.2,1015.5,
108,서울,2014-03-29 01,15.2,,290.0,1.6,1015.2,
108,서울,2014-03-29 02,15.1,,180.0,0.6,1014.6,
108,서울,2014-03-29 03,14.6,,70.0,0.8,1014.0,
108,서울,2014-03-29 04,14.1,,50.0,2.5,1013.0,
108,서울,2014-03-29 05,14.0,,70.0,2.7,1012.5,
108,서울,2014-03-29 06,14.1,,70.0,3.3,1011.9,
108,서울,2014-03-29 07,14.2,,70.0,3.8,1011.7,
108,서울,2014-03-29 08,14.6,,70.0,2.3,1011.6,
108,서울,2014-03-29 09,15.3,0.0,70.0,2.6,1011.3,
108,서울,2014-03-29 10,16.4,,70.0,1.8,1011.0,
108,서울,2014-03-29 11,17.2,,90.0,2.1,1010.6,
108,서울,2014-03-29 12,17.5,0.0,90.0,3.0,1009.7,
108,서울,2014-03-29 13,17.8,,90.0,3.3,1008.9,
108,서울,2014-03-29 14,17.5,,90.0,3.1,1007.9,
108,서울,2014-03-29 15,16.4,0.0,90.0,2.4,1007.1,
108,서울,2014-03-29 16,15.9,,70.0,3.1,1006.3,
108,서울,2014-03-29 17,15.0,,70.0,3.5,1006.0,
108,서울,2014-03-29 18,14.5,0.2,50.0,2.5,1005.9,
108,서울,2014-03-29 19,14.2,,50.0,2.9,1005.3,
108,서울,2014-03-29 20,14.2,,70.0,3.4,1005.2,
108,서울,2014-03-29 21,14.4,0.3,50.0,1.3,1005.1,
108,서울,2014-03-29 22,14.4,,320.0,1.6,1005.2,
108,서울,2014-03-29 23,13.9,,290.0,3.0,1005.3,
108,서울,2014-03-30 00,13.2,3.0,290.0,1.1,1005.0,
108,서울,2014-03-30 01,12.3,,70.0,2.9,1005.3,
108,서울,2014-03-30 02,12.1,,70.0,3.2,1005.0,
108,서울,2014-03-30 03,11.7,0.0,50.0,2.0,1004.8,
108,서울,2014-03-30 04,11.7,,290.0,2.2,1005.2,
108,서울,2014-03-30 05,11.2,,90.0,1.3,1005.9,
108,서울,2014-03-30 06,10.5,0.0,70.0,2.1,1006.5,
108,서울,2014-03-30 07,10.3,,290.0,2.1,1007.3,
108,서울,2014-03-30 08,11.1,,70.0,3.8,1007.7,
108,서울,2014-03-30 09,13.0,,50.0,2.3,1008.8,
108,서울,2014-03-30 10,15.0,,70.0,3.7,1009.6,
108,서울,2014-03-30 11,16.3,,50.0,2.9,1009.8,
108,서울,2014-03-30 12,18.3,,70.0,5.4,1009.6,
108,서울,2014-03-30 13,18.6,,50.0,3.8,1009.5,
108,서울,2014-03-30 14,19.3,,320.0,3.6,1009.1,
108,서울,2014-03-30 15,19.5,,290.0,3.2,1009.1,
108,서울,2014-03-30 16,20.1,,360.0,2.7,1009.0,
108,서울,2014-03-30 17,19.9,,270.0,1.6,1009.5,
108,서울,2014-03-30 18,18.4,,270.0,4.7,1010.5,
108,서울,2014-03-30 19,16.4,,270.0,4.5,1011.7,
108,서울,2014-03-30 20,15.3,,270.0,3.8,1012.9,
108,서울,2014-03-30 21,15.0,,290.0,2.9,1013.8,
108,서울,2014-03-30 22,14.3,,290.0,2.6,1014.6,
108,서울,2014-03-30 23,13.4,,270.0,1.6,1015.2,
108,서울,2014-03-31 00,12.8,,270.0,2.0,1015.5,
108,서울,2014-03-31 01,11.7,,270.0,2.2,1015.3,
108,서울,2014-03-31 02,11.4,,250.0,0.5,1015.2,
108,서울,2014-03-31 03,10.6,,270.0,1.1,1015.1,
108,서울,2014-03-31 04,10.1,,290.0,1.9,1015.5,
108,서울,2014-03-31 05,9.7,,250.0,2.1,1015.7,
108,서울,2014-03-31 06,9.1,,0.0,0.4,1015.9,
108,서울,2014-03-31 07,8.9,,270.0,1.2,1016.5,
108,서울,2014-03-31 08,10.4,,20.0,1.1,1017.0,
108,서울,2014-03-31 09,12.5,,200.0,1.0,1017.8,
108,서울,2014-03-31 10,14.8,,230.0,3.0,1018.3,
108,서울,2014-03-31 11,16.5,,290.0,1.8,1017.8,
108,서울,2014-03-31 12,18.2,,200.0,1.8,1016.7,
108,서울,2014-03-31 13,19.7,,180.0,2.7,1016.0,
108,서울,2014-03-31 14,19.9,,250.0,3.7,1015.4,
108,서울,2014-03-31 15,20.0,,270.0,3.5,1014.7,
108,서울,2014-03-31 16,20.2,,290.0,3.3,1014.4,
108,서울,2014-03-31 17,20.0,,250.0,4.3,1014.3,
108,서울,2014-03-31 18,18.7,,250.0,4.4,1014.7,
108,서울,2014-03-31 19,16.6,,270.0,4.1,1015.3,
108,서울,2014-03-31 20,15.4,,250.0,2.7,1015.9,
108,서울,2014-03-31 21,14.3,,270.0,2.1,1016.5,
108,서울,2014-03-31 22,13.2,,270.0,1.6,1016.9,
108,서울,2014-03-31 23,12.5,,200.0,1.8,1016.6,
108,서울,2014-04-01 00,12.3,,230.0,2.0,1016.5,
108,서울,2014-04-01 01,11.4,,270.0,1.8,1016.5,
108,서울,2014-04-01 02,11.0,,230.0,1.6,1016.4,
108,서울,2014-04-01 03,10.3,,250.0,1.2,1016.4,
108,서울,2014-04-01 04,10.1,,70.0,1.0,1016.3,
108,서울,2014-04-01 05,9.7,,230.0,0.5,1016.4,
108,서울,2014-04-01 06,9.7,,230.0,0.8,1016.9,
108,서울,2014-04-01 07,9.6,,0.0,0.4,1017.5,
108,서울,2014-04-01 08,11.2,,50.0,1.9,1017.5,
108,서울,2014-04-01 09,13.7,,90.0,1.6,1017.5,
108,서울,2014-04-01 10,16.1,,200.0,0.6,1017.5,
108,서울,2014-04-01 11,18.4,,250.0,1.2,1016.8,
108,서울,2014-04-01 12,21.0,,250.0,2.3,1016.2,
108,서울,2014-04-01 13,21.8,,200.0,4.0,1015.3,
108,서울,2014-04-01 14,22.6,,250.0,4.2,1014.5,
108,서울,2014-04-01 15,22.6,,290.0,2.9,1013.7,
108,서울,2014-04-01 16,22.6,,250.0,4.1,1013.3,
108,서울,2014-04-01 17,21.4,,250.0,5.1,1013.5,
108,서울,2014-04-01 18,19.2,,270.0,5.5,1014.0,
108,서울,2014-04-01 19,17.1,,270.0,3.9,1014.9,
108,서울,2014-04-01 20,16.0,,290.0,4.3,1015.1,
108,서울,2014-04-01 21,15.1,,270.0,3.0,1015.7,
108,서울,2014-04-01 22,14.6,,270.0,2.4,1015.7,
108,서울,2014-04-01 23,14.1,,250.0,2.4,1015.8,
108,서울,2014-04-02 00,13.4,,290.0,1.0,1015.7,
108,서울,2014-04-02 01,12.9,,270.0,2.0,1015.9,
108,서울,2014-04-02 02,12.8,,270.0,1.8,1016.0,
108,서울,2014-04-02 03,12.2,,270.0,1.5,1016.0,
108,서울,2014-04-02 04,11.4,,270.0,1.5,1016.2,
108,서울,2014-04-02 05,11.0,,270.0,1.2,1016.3,
108,서울,2014-04-02 06,10.3,,270.0,0.9,1016.6,
108,서울,2014-04-02 07,10.3,,290.0,2.4,1017.2,
108,서울,2014-04-02 08,11.2,,0.0,0.2,1017.7,
108,서울,2014-04-02 09,14.3,,230.0,2.3,1017.7,
108,서울,2014-04-02 10,16.8,,230.0,1.4,1017.6,
108,서울,2014-04-02 11,18.5,,320.0,4.0,1017.4,
108,서울,2014-04-02 12,20.5,,270.0,4.1,1017.1,
108,서울,2014-04-02 13,21.3,,250.0,3.2,1016.5,
108,서울,2014-04-02 14,21.5,,270.0,3.5,1015.8,
108,서울,2014-04-02 15,21.2,,290.0,4.6,1015.3,
108,서울,2014-04-02 16,21.4,,270.0,4.3,1015.1,
108,서울,2014-04-02 17,20.7,,290.0,4.2,1015.4,
108,서울,2014-04-02 18,18.7,,290.0,5.7,1015.6,
108,서울,2014-04-02 19,16.6,,270.0,5.4,1016.0,
108,서울,2014-04-02 20,15.3,,270.0,5.7,1016.8,
108,서울,2014-04-02 21,14.3,,290.0,1.9,1017.2,
108,서울,2014-04-02 22,13.2,,250.0,1.4,1017.2,
108,서울,2014-04-02 23,13.0,,270.0,2.8,1017.3,
108,서울,2014-04-03 00,12.6,,270.0,2.7,1017.3,
108,서울,2014-04-03 01,12.2,,270.0,2.5,1017.1,
108,서울,2014-04-03 02,11.7,,320.0,1.2,1016.7,
108,서울,2014-04-03 03,11.0,,290.0,2.1,1016.1,
108,서울,2014-04-03 04,10.9,,290.0,1.8,1015.5,
108,서울,2014-04-03 05,10.6,,270.0,1.7,1015.3,
108,서울,2014-04-03 06,10.8,,230.0,3.1,1015.0,
108,서울,2014-04-03 07,10.4,0.0,270.0,3.1,1015.5,
108,서울,2014-04-03 08,10.4,0.0,290.0,1.9,1015.4,
108,서울,2014-04-03 09,10.6,0.0,90.0,1.2,1014.7,
108,서울,2014-04-03 10,11.9,0.0,70.0,1.8,1014.9,
108,서울,2014-04-03 11,11.9,0.0,290.0,3.6,1015.0,
108,서울,2014-04-03 12,11.7,0.4,230.0,1.2,1014.1,
108,서울,2014-04-03 13,12.2,0.1,250.0,3.0,1013.4,
